Year,date (utc),time (utc),squid no.,Jorge,length (cm),mass (kg),sex,maturity,mated?,lines in water,notes,approximate latitude,approximate longitude,general area,Rostral,prey,Otolith.1,Otolith.2,Otolith.3,Otolith.4,Otolith.5,Otolith.6,Otolith.7,Otolith.8,Otolith.9,Otolith.10,Otolith.11,Otolith.12,Otolith.13,Otolith.14,Otolith.15
2010,6/9/10,4:47,10,,24.9,360.6,M,,,,,28 38.292,113 01.26 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,4:49,11,,31.2,,F,2,,,,28 38.292,113 01.26 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,4:49,12,,30.4,,M,1,,,,28 38.292,113 01.26 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,4:49,A,,19.5,,F,1,Added by Gilly,,,28 38.292,113 01.26 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,4:49,B,,20.5,,F,1,,,,28 38.292,113 01.26 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,4:49,C,,20.5,,F,2,,,,28 38.292,113 01.26 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,6:28,1,,64,8,F,3,mated,,,28 35.497 N,113 1.209 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,6:39,2,,56,4.9,F,2,not mated,,,28 35.497 N,113 1.209 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,6:42,3,,60.5,6.2,F,2,not mated,,,28 35.497 N,113 1.209 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,6:43,4,,56,4.5,F,2,not mated,,,28 35.497 N,113 1.209 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,6:47,5,,55.5,4.7,F,2,not mated,,,28 35.497 N,113 1.209 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,6:50,6,,58,5.2,F,2,not mated,,,28 35.497 N,113 1.209 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,6:50,7,,55,4.3,F,2,not mated,,,28 35.497 N,113 1.209 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,7:03,8,,60.5,6.1,M,5,,,,28 35.497 N,113 1.209 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,7:24,9,,56,4.6,F,2,not mated,,,28 35.497 N,113 1.209 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/9/10,7:25,10,,57.5,5.2,M,3,,,,28 35.497 N,113 1.209 W,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/10/10,5:37,1,,60,5.7,M,4,,,,28 38.093999,113 04.866,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/10/10,5:50,2,,69,8.9,F,3,not mated,,,28 38.093999,113 04.866,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/10/10,6:06,3,,78,16.3,F,5,mated,,,28 38.093999,113 04.866,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/10/10,6:08,4,,62.5,6.1,F,5,,,,28 38.093999,113 04.866,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/10/10,6:37,5,,58.5,5.7,F,2,not mated,,,28 38.093999,113 04.866,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/10/10,6:44,6,,55,4.1,M,5,,,,28 38.093999,113 04.866,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/10/10,6:49,7,,72,11.9,F,2,mated,,,28 38.093999,113 04.866,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/11/10,6:20,,,,,,,,4,NO data on this squid,28 38.093999,113 04.866,San Raphael,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/12/10,3:07,1,,27,0.49,F,2,not mated,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/12/10,3:11,2,,29,0.5,F,3,not mated,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,0.8,1.1,0.7,1,0,0,0,0,0,0,0,0,0,0,0
2010,6/12/10,3:49,4,,26,0.38,F,3,mated,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/12/10,3:51,5,,35,0.94,F,5,mated,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,0.7,0.7,1.05,1,1.1,1.05,1.2,0,0,0,0,0,0,0,0
2010,6/12/10,4:06,8,,18.5,0.15,F,1,,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/12/10,4:07,10,,22.5,0.24,F,1,not mated,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/12/10,4:23,14,,33.5,0.64,F,5,mated,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,0.9,1.1,0.9,1,0.9,1,0.8,0.8,0,0,0,0,0,0,0
2010,6/12/10,4:26,15,,16,0.1,F,1,not mated,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/12/10,4:48,16,,22,1.8,F,2,not mated,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/12/10,4:56,17,,24,0.28,M,5,,,full stomach,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,1,0.95,0.75,0.95,0.7,1.05,0.9,0.95,0.65,0.65,0,0,0,0,0
2010,6/12/10,5:01,18,,31.5,0.67,M,5,,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,1,0.8,0.95,0.8,0.8,0.9,0.9,0.95,0.8,1.05,1,0.9,1,0.95,0
2010,6/12/10,5:09,19,,19.5,0.18,F,2,not mated,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/12/10,5:10,20,,20,0.2,F,2,not mated,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/12/10,5:12,21,,20.5,0.19,F,2,not mated,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/12/10,5:14,22,,24,0.29,F,2,not mated,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,0.6,0.5,0.5,0.5,0.55,0.4,0.45,0.45,0.45,0,0,0,0,0,0
2010,6/12/10,5:17,23,,31,0.63,F,5,mated,,,27 34.602,111 44.238,Guaymas Basin,,Triphoturus,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/14/10,3:45,1,,24,0.29,F,2,not mated,,30-40 ft deep,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/14/10,3:50,3,,25.5,0.38,F,4,mated,,,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/14/10,3:52,4,,26.5,0.4,F,4,mated,,,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,0.9,0.85,1.05,0.95,0,0,0,0,0,0,0,0,0,0,0
2010,6/14/10,3:54,6,,23.5,0.3,F,3,mated,,,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/14/10,3:55,7,,21,0.21,F,2,not mated,,,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/14/10,3:56,8,,24,0.33,F,3,mated,,,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,0.95,1.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/14/10,3:59,9,,29,0.52,F,3,mated,,,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,0.85,1.05,1,0.9,0.95,0.8,1,1.05,1,0.9,0.9,0.85,0,0,0
2010,6/14/10,3:59,10,,29,0.48,M,5,,,,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,0.95,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/14/10,4:02,11,,24,0.3,F,3,mated,,,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/14/10,4:17,14,,26,0.38,F,2,not mated,,,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/14/10,4:20,15,,29,0.61,F,2,not mated,,,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,1.2,0.9,0.9,0.85,0.9,0.9,0.85,1,1.05,0.8,0.9,0.85,1,0.85,0
2010,6/14/10,4:22,16,,22,0.24,M,5,,,,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/14/10,4:22,17,,24,0.3,F,2,mated,,,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/14/10,4:30,18,,22.5,0.24,F,2,not mated,,,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/14/10,4:38,19,,24,0.29,F,2,not mated,,,27 26.502,111 41.142,Guaymas Basin,,Triphoturus,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,3:54,1,,22.5,0.38,F,5,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,3:55,3,,23.5,0.3,M,1,,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,3:57,4,,21,,,,,,in tank,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,3:57,5,,24.5,0.35,F,2,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0.7,0.9,0.65,0.7,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:02,9,,21.5,0.22,F,1,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:02,10,,24.5,0.34,F,2,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:03,11,,20,0.18,F,1,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:06,12,,22,0.23,M,1,,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:06,13,,23.5,0.28,F,1,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0.95,0.95,0.95,0.9,0.95,0.95,0.75,0.95,0.9,1,0.65,0.8,0.85,0,0
2010,6/15/10,4:09,14,,22,0.27,M,1,,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:11,16,,23,0.29,F,2,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:12,18,,24,0.32,F,1,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:13,19,,21,0.21,F,2,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:13,20,,23.5,0.29,M,1,,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:16,21,,21.5,0.23,M,1,,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:17,23,,21.5,0.22,M,1,,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:19,24,,22.5,0.26,F,1,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:19,25,,21.5,0.23,M,3,,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:21,26,,21.2,0.26,F,1,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6/15/10,4:23,27,,23,0.25,F,1,not mated,,,27 15.564,112 08.868,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,5:47,1,,38.5,1.2,Female,5,,2,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,5:50,2,,39.5,1.4,Female,5,,1,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:07,4,,30.0,0.6,Male,4,,3,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:17,5,,38.0,1.2,Female,5,,3,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:20,6,,39.5,1.2,Male,4,,3,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:21,7,,38.5,1.2,Female,5,,3,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:22,8,,35.5,1.0,Female,5,,3,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:24,9,,38.5,1.3,Female,5,,3,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:26,10,,44.0,1.9,Female,5,,2,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:27,11,,42.0,1.7,Female,5,,2,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:27,12,,40.0,1.5,Female,5,,2,Caught on same jig as Squid # 13,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:27,13,,38.5,1.2,Female,2,,2,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:31,14,,36.0,1.0,Female,4,,,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:31,15,,32.0,,Female,5,,,In cooler; did not get weight. Estimated length,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:34,16,,30.0,,Female,5,,,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:34,17,,42.5,1.9,Female,5,,,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:34,18,,40.5,1.4,Female,5,,,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:37,19,,33.5,0.8,Female,5,,,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0.92,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,6:38,20,,40.5,1.3,Female,5,,,,27o40.096',110o59.874,Outside of Guaymas Harbor,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,,A,,,,,,,,,,,,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,,B,,,,,,,,,,,,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/9/11,,C,,,,,,,,,,,,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:09,1,,35.5,1.0,Female,5,,3,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:10,2,,32.0,0.7,Female,5,,3,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:14,3,,35.5,1.0,Female,5,,6,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:19,4,,42.0,1.8,Female,5,,5,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:29,5,,36.0,1.0,Female,3,,7,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:30,6,,33.0,0.8,Female,5,,7,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:31,7,,33.0,0.7,Female,4,,6,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:32,8,,32.0,0.7,Male,5,,6,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:33,9 - A?,,27.0,,,,,6,"in tank - weight, sex, and maturity not sampled",27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:44,10 - B?,,35.0,,,,,8,"in tank - weight, sex, and maturity not sampled",27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:45,11,,36.0,1.0,Male,5,,8,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0.96,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:45,12,,34.0,1.0,Female,5,,8,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:47,13,,33.0,0.8,Female,5,,8,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:49,14,,41.0,1.5,Female,5,,5,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:50,15,,38.0,1.1,Male,5,,5,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:53,16,,39.0,1.6,Female,5,,7,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:55,17,,40.0,1.5,Female,5,,8,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:56,18 - C?,,33.0,,,,,4,"in tank - length estimated; weight, sex, and maturity not sampled",27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,3:57,19,,41.0,1.4,Female,5,,4,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,1,1.04,0.96,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,4:07,22 - D?,,33.5,,,,,5,"in tank - weight, sex, and maturity not sampled",27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/10/11,4:08,23,,38.0,1.2,Female,5,,5,,27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0.88,0.72,0.64,0.84,0.68,0.96,0.64,0.88,0.76,1.08,0.64,0.6,0.76,1.08,0
2011,6/10/11,4:11,24 - E?,,28.0,,,,,4,"in tank - length estimated; weight, sex, and maturity not sampled",27o49.67',111o24.545',South of Nolasco Island,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,2:55,1,,32.5,0.7,Female,5,,3,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,2:57,2,,25.0,,,,,3,"in tank - weight, sex, and maturity not sampled",27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:17,9,,20.5,0.2,Female,2,,6,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:20,13,,36.5,1.0,Female,5,,6,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:23,14,,27.5,0.4,Male,5,,6,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:24,15,,23.0,0.3,Male,1,,6,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:24,16,,21.0,0.2,Female,1,,6,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:24,17,,24.0,0.3,Male,1,,6,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:25,18,,23.5,0.3,Female,2,,6,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:26,19,,25.5,0.4,Female,2,,6,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:33,20,,20.0,0.2,Female,2,,7,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:34,21,,26.5,0.4,Female,2,,7,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:45,22,,23.0,0.3,Female,2,,6,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:45,23,,26.0,0.3,Female,2,,6,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:47,24,,25.5,0.3,Male,3,,6,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,3:55,25,,18.5,0.2,Female,1,,7,caught in dipnet,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,4:11,26,,22.0,0.2,Female,2,,5,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,4:24,27,,27.5,0.5,Male,5,,6,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,4:27,28,,24.5,0.3,Female,2,,4,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,4:29,29,,24.5,0.3,Male,5,,4,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/11/11,4:31,31,,24.0,0.3,Female,2,,4,,27 25.224,111 41.275,Guaymas Basin,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:48,5,,36.0,1.0,Male,4,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:48,6,,31.5,0.7,Male,5,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Triphoturus,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:49,7,,25.0,0.3,Female,2,,3,,27o18.402,112o10.670,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:50,8,,27.0,0.4,Female,2,,4,,27o18.402,112o10.670,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6/12/11,3:50,9,,30.0,0.6,Male,3,,4,,27o18.402,112o10.670,Rosalia - Marcos,,Triphoturus,0.92,1.12,1,1.04,1.08,1.12,0.88,0,0,0,0,0,0,0,0
2011,6/12/11,3:50,10,,29.5,0.5,Female,2,,6,,27o18.402,112o10.670,Rosalia - Marcos,,Triphoturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
