V1,V2,V3
-111.975,29.975,609
-111.958333333333,29.975,622
-111.941666666667,29.975,636
-111.925,29.975,650
-111.908333333333,29.975,658
-111.891666666667,29.975,667
-111.875,29.975,679
-111.858333333333,29.975,690
-111.841666666667,29.975,701
-111.825,29.975,713
-111.808333333333,29.975,728
-111.791666666667,29.975,745
-111.775,29.975,764
-111.758333333333,29.975,784
-111.741666666667,29.975,810
-111.725,29.975,865
-111.708333333333,29.975,970
-111.691666666667,29.975,987
-111.675,29.975,919
-111.658333333333,29.975,878
-111.641666666667,29.975,870
-111.625,29.975,884
-111.608333333333,29.975,912
-111.591666666667,29.975,963
-111.575,29.975,997
-111.558333333333,29.975,911
-111.541666666667,29.975,854
-111.525,29.975,823
-111.508333333333,29.975,802
-111.491666666667,29.975,785
-111.475,29.975,782
-111.458333333333,29.975,784
-111.441666666667,29.975,787
-111.425,29.975,787
-111.408333333333,29.975,789
-111.391666666667,29.975,790
-111.375,29.975,789
-111.358333333333,29.975,784
-111.341666666667,29.975,776
-111.325,29.975,765
-111.308333333333,29.975,755
-111.291666666667,29.975,746
-111.275,29.975,741
-111.258333333333,29.975,746
-111.241666666667,29.975,755
-111.225,29.975,764
-111.208333333333,29.975,771
-111.191666666667,29.975,782
-111.175,29.975,793
-111.158333333333,29.975,785
-111.141666666667,29.975,771
-111.125,29.975,745
-111.108333333333,29.975,717
-111.091666666667,29.975,695
-111.075,29.975,675
-111.058333333333,29.975,655
-111.041666666667,29.975,635
-111.025,29.975,618
-111.008333333333,29.975,616
-110.991666666667,29.975,623
-110.975,29.975,636
-110.958333333333,29.975,652
-110.941666666667,29.975,672
-110.925,29.975,694
-110.908333333333,29.975,718
-110.891666666667,29.975,742
-110.875,29.975,765
-110.858333333333,29.975,796
-110.841666666667,29.975,830
-110.825,29.975,867
-110.808333333333,29.975,906
-110.791666666667,29.975,939
-110.775,29.975,1020
-110.758333333333,29.975,1013
-110.741666666667,29.975,1043
-110.725,29.975,1057
-110.708333333333,29.975,1060
-110.691666666667,29.975,997
-110.675,29.975,800
-110.658333333333,29.975,701
-110.641666666667,29.975,699
-110.625,29.975,759
-110.608333333333,29.975,804
-110.591666666667,29.975,790
-110.575,29.975,866
-110.558333333333,29.975,925
-110.541666666667,29.975,946
-110.525,29.975,960
-110.508333333333,29.975,1003
-110.491666666667,29.975,1169
-110.475,29.975,1348
-110.458333333333,29.975,1336
-110.441666666667,29.975,1134
-110.425,29.975,962
-110.408333333333,29.975,858
-110.391666666667,29.975,855
-110.375,29.975,840
-110.358333333333,29.975,799
-110.341666666667,29.975,790
-110.325,29.975,757
-110.308333333333,29.975,784
-110.291666666667,29.975,757
-110.275,29.975,733
-110.258333333333,29.975,699
-110.241666666667,29.975,666
-110.225,29.975,643
-110.208333333333,29.975,669
-110.191666666667,29.975,709
-110.175,29.975,748
-110.158333333333,29.975,801
-110.141666666667,29.975,907
-110.125,29.975,990
-110.108333333333,29.975,1055
-110.091666666667,29.975,1221
-110.075,29.975,1326
-110.058333333333,29.975,1520
-110.041666666667,29.975,1365
-110.025,29.975,1280
-110.008333333333,29.975,1196
-109.991666666667,29.975,1151
-109.975,29.975,1085
-109.958333333333,29.975,1072
-109.941666666667,29.975,948
-109.925,29.975,919
-109.908333333333,29.975,913
-109.891666666667,29.975,902
-109.875,29.975,925
-109.858333333333,29.975,928
-109.841666666667,29.975,902
-109.825,29.975,865
-109.808333333333,29.975,819
-109.791666666667,29.975,767
-109.775,29.975,737
-109.758333333333,29.975,749
-109.741666666667,29.975,761
-109.725,29.975,773
-109.708333333333,29.975,781
-109.691666666667,29.975,810
-109.675,29.975,832
-109.658333333333,29.975,821
-109.641666666667,29.975,842
-109.625,29.975,926
-109.608333333333,29.975,1125
-109.591666666667,29.975,1216
-109.575,29.975,1451
-109.558333333333,29.975,1777
-109.541666666667,29.975,1886
-109.525,29.975,1652
-109.508333333333,29.975,1355
-109.491666666667,29.975,1238
-109.475,29.975,1027
-109.458333333333,29.975,847
-109.441666666667,29.975,885
-109.425,29.975,936
-109.408333333333,29.975,851
-109.391666666667,29.975,749
-109.375,29.975,751
-109.358333333333,29.975,680
-109.341666666667,29.975,634
-109.325,29.975,639
-109.308333333333,29.975,658
-109.291666666667,29.975,604
-109.275,29.975,581
-109.258333333333,29.975,642
-109.241666666667,29.975,980
-109.225,29.975,1164
-109.208333333333,29.975,1145
-109.191666666667,29.975,1219
-109.175,29.975,1171
-109.158333333333,29.975,1123
-109.141666666667,29.975,1112
-109.125,29.975,1013
-109.108333333333,29.975,971
-109.091666666667,29.975,1139
-109.075,29.975,1299
-109.058333333333,29.975,1207
-109.041666666667,29.975,1019
-109.025,29.975,1137
-109.008333333333,29.975,1278
-108.991666666667,29.975,1603
-108.975,29.975,1280
-108.958333333333,29.975,1486
-108.941666666667,29.975,1756
-108.925,29.975,1537
-108.908333333333,29.975,1599
-108.891666666667,29.975,1754
-108.875,29.975,2015
-108.858333333333,29.975,2299
-108.841666666667,29.975,2340
-108.825,29.975,2054
-108.808333333333,29.975,2087
-108.791666666667,29.975,1940
-108.775,29.975,1855
-108.758333333333,29.975,1689
-108.741666666667,29.975,1535
-108.725,29.975,1543
-108.708333333333,29.975,1814
-108.691666666667,29.975,1666
-108.675,29.975,1459
-108.658333333333,29.975,1487
-108.641666666667,29.975,1734
-108.625,29.975,1911
-108.608333333333,29.975,1727
-108.591666666667,29.975,1784
-108.575,29.975,1940
-108.558333333333,29.975,1972
-108.541666666667,29.975,2229
-108.525,29.975,2430
-108.508333333333,29.975,2417
-108.491666666667,29.975,2338
-108.475,29.975,2217
-108.458333333333,29.975,2133
-108.441666666667,29.975,2084
-108.425,29.975,2043
-108.408333333333,29.975,2042
-108.391666666667,29.975,2127
-108.375,29.975,2224
-108.358333333333,29.975,2168
-108.341666666667,29.975,2180
-108.325,29.975,2223
-108.308333333333,29.975,2267
-108.291666666667,29.975,2286
-108.275,29.975,2239
-108.258333333333,29.975,2189
-108.241666666667,29.975,2296
-108.225,29.975,2440
-108.208333333333,29.975,2387
-108.191666666667,29.975,2452
-108.175,29.975,2475
-108.158333333333,29.975,2474
-108.141666666667,29.975,2313
-108.125,29.975,2209
-108.108333333333,29.975,2168
-108.091666666667,29.975,2101
-108.075,29.975,1982
-108.058333333333,29.975,1933
-108.041666666667,29.975,1899
-108.025,29.975,1793
-108.008333333333,29.975,1757
-112.991666666667,29.9583333333333,-90
-112.975,29.9583333333333,-96
-112.958333333333,29.9583333333333,-110
-112.941666666667,29.9583333333333,-129
-112.925,29.9583333333333,-149
-112.908333333333,29.9583333333333,-150
-112.891666666667,29.9583333333333,-146
-112.875,29.9583333333333,-127
-112.858333333333,29.9583333333333,-110
-112.841666666667,29.9583333333333,-99
-112.825,29.9583333333333,-85
-112.808333333333,29.9583333333333,-59
-112.791666666667,29.9583333333333,-33
-112.775,29.9583333333333,-13
-112.758333333333,29.9583333333333,-3
-112.741666666667,29.9583333333333,109
-112.725,29.9583333333333,110
-112.708333333333,29.9583333333333,67
-112.691666666667,29.9583333333333,53
-112.675,29.9583333333333,62
-112.658333333333,29.9583333333333,72
-112.641666666667,29.9583333333333,80
-112.625,29.9583333333333,88
-112.608333333333,29.9583333333333,102
-112.591666666667,29.9583333333333,122
-112.575,29.9583333333333,148
-112.558333333333,29.9583333333333,175
-112.541666666667,29.9583333333333,203
-112.525,29.9583333333333,229
-112.508333333333,29.9583333333333,250
-112.491666666667,29.9583333333333,266
-112.475,29.9583333333333,283
-112.458333333333,29.9583333333333,312
-112.441666666667,29.9583333333333,375
-112.425,29.9583333333333,433
-112.408333333333,29.9583333333333,498
-112.391666666667,29.9583333333333,519
-112.375,29.9583333333333,474
-112.358333333333,29.9583333333333,442
-112.341666666667,29.9583333333333,426
-112.325,29.9583333333333,438
-112.308333333333,29.9583333333333,457
-112.291666666667,29.9583333333333,479
-112.275,29.9583333333333,503
-112.258333333333,29.9583333333333,530
-112.241666666667,29.9583333333333,560
-112.225,29.9583333333333,586
-112.208333333333,29.9583333333333,579
-112.191666666667,29.9583333333333,592
-112.175,29.9583333333333,598
-112.158333333333,29.9583333333333,604
-112.141666666667,29.9583333333333,615
-112.125,29.9583333333333,630
-112.108333333333,29.9583333333333,633
-112.091666666667,29.9583333333333,605
-112.075,29.9583333333333,576
-112.058333333333,29.9583333333333,561
-112.041666666667,29.9583333333333,565
-112.025,29.9583333333333,572
-112.008333333333,29.9583333333333,584
-111.991666666667,29.9583333333333,601
-111.975,29.9583333333333,618
-111.958333333333,29.9583333333333,635
-111.941666666667,29.9583333333333,656
-111.925,29.9583333333333,682
-111.908333333333,29.9583333333333,679
-111.891666666667,29.9583333333333,677
-111.875,29.9583333333333,685
-111.858333333333,29.9583333333333,697
-111.841666666667,29.9583333333333,708
-111.825,29.9583333333333,718
-111.808333333333,29.9583333333333,728
-111.791666666667,29.9583333333333,743
-111.775,29.9583333333333,760
-111.758333333333,29.9583333333333,781
-111.741666666667,29.9583333333333,810
-111.725,29.9583333333333,849
-111.708333333333,29.9583333333333,904
-111.691666666667,29.9583333333333,945
-111.675,29.9583333333333,909
-111.658333333333,29.9583333333333,857
-111.641666666667,29.9583333333333,845
-111.625,29.9583333333333,858
-111.608333333333,29.9583333333333,897
-111.591666666667,29.9583333333333,966
-111.575,29.9583333333333,1012
-111.558333333333,29.9583333333333,900
-111.541666666667,29.9583333333333,854
-111.525,29.9583333333333,823
-111.508333333333,29.9583333333333,795
-111.491666666667,29.9583333333333,773
-111.475,29.9583333333333,766
-111.458333333333,29.9583333333333,768
-111.441666666667,29.9583333333333,764
-111.425,29.9583333333333,765
-111.408333333333,29.9583333333333,768
-111.391666666667,29.9583333333333,769
-111.375,29.9583333333333,771
-111.358333333333,29.9583333333333,771
-111.341666666667,29.9583333333333,764
-111.325,29.9583333333333,757
-111.308333333333,29.9583333333333,751
-111.291666666667,29.9583333333333,747
-111.275,29.9583333333333,746
-111.258333333333,29.9583333333333,754
-111.241666666667,29.9583333333333,764
-111.225,29.9583333333333,772
-111.208333333333,29.9583333333333,781
-111.191666666667,29.9583333333333,792
-111.175,29.9583333333333,796
-111.158333333333,29.9583333333333,816
-111.141666666667,29.9583333333333,791
-111.125,29.9583333333333,753
-111.108333333333,29.9583333333333,721
-111.091666666667,29.9583333333333,695
-111.075,29.9583333333333,672
-111.058333333333,29.9583333333333,656
-111.041666666667,29.9583333333333,640
-111.025,29.9583333333333,621
-111.008333333333,29.9583333333333,606
-110.991666666667,29.9583333333333,608
-110.975,29.9583333333333,620
-110.958333333333,29.9583333333333,635
-110.941666666667,29.9583333333333,656
-110.925,29.9583333333333,679
-110.908333333333,29.9583333333333,704
-110.891666666667,29.9583333333333,729
-110.875,29.9583333333333,756
-110.858333333333,29.9583333333333,784
-110.841666666667,29.9583333333333,814
-110.825,29.9583333333333,846
-110.808333333333,29.9583333333333,878
-110.791666666667,29.9583333333333,916
-110.775,29.9583333333333,953
-110.758333333333,29.9583333333333,965
-110.741666666667,29.9583333333333,973
-110.725,29.9583333333333,987
-110.708333333333,29.9583333333333,973
-110.691666666667,29.9583333333333,842
-110.675,29.9583333333333,768
-110.658333333333,29.9583333333333,712
-110.641666666667,29.9583333333333,683
-110.625,29.9583333333333,713
-110.608333333333,29.9583333333333,736
-110.591666666667,29.9583333333333,786
-110.575,29.9583333333333,806
-110.558333333333,29.9583333333333,857
-110.541666666667,29.9583333333333,885
-110.525,29.9583333333333,966
-110.508333333333,29.9583333333333,1000
-110.491666666667,29.9583333333333,1080
-110.475,29.9583333333333,1256
-110.458333333333,29.9583333333333,1413
-110.441666666667,29.9583333333333,1373
-110.425,29.9583333333333,1181
-110.408333333333,29.9583333333333,1018
-110.391666666667,29.9583333333333,831
-110.375,29.9583333333333,815
-110.358333333333,29.9583333333333,782
-110.341666666667,29.9583333333333,771
-110.325,29.9583333333333,739
-110.308333333333,29.9583333333333,748
-110.291666666667,29.9583333333333,716
-110.275,29.9583333333333,715
-110.258333333333,29.9583333333333,690
-110.241666666667,29.9583333333333,650
-110.225,29.9583333333333,636
-110.208333333333,29.9583333333333,659
-110.191666666667,29.9583333333333,702
-110.175,29.9583333333333,749
-110.158333333333,29.9583333333333,806
-110.141666666667,29.9583333333333,906
-110.125,29.9583333333333,999
-110.108333333333,29.9583333333333,1075
-110.091666666667,29.9583333333333,1194
-110.075,29.9583333333333,1448
-110.058333333333,29.9583333333333,1532
-110.041666666667,29.9583333333333,1404
-110.025,29.9583333333333,1292
-110.008333333333,29.9583333333333,1217
-109.991666666667,29.9583333333333,1151
-109.975,29.9583333333333,1124
-109.958333333333,29.9583333333333,1113
-109.941666666667,29.9583333333333,979
-109.925,29.9583333333333,925
-109.908333333333,29.9583333333333,887
-109.891666666667,29.9583333333333,872
-109.875,29.9583333333333,884
-109.858333333333,29.9583333333333,913
-109.841666666667,29.9583333333333,931
-109.825,29.9583333333333,880
-109.808333333333,29.9583333333333,840
-109.791666666667,29.9583333333333,799
-109.775,29.9583333333333,779
-109.758333333333,29.9583333333333,749
-109.741666666667,29.9583333333333,753
-109.725,29.9583333333333,749
-109.708333333333,29.9583333333333,764
-109.691666666667,29.9583333333333,788
-109.675,29.9583333333333,799
-109.658333333333,29.9583333333333,793
-109.641666666667,29.9583333333333,819
-109.625,29.9583333333333,865
-109.608333333333,29.9583333333333,1001
-109.591666666667,29.9583333333333,1166
-109.575,29.9583333333333,1393
-109.558333333333,29.9583333333333,1581
-109.541666666667,29.9583333333333,1995
-109.525,29.9583333333333,1898
-109.508333333333,29.9583333333333,1658
-109.491666666667,29.9583333333333,1361
-109.475,29.9583333333333,1112
-109.458333333333,29.9583333333333,890
-109.441666666667,29.9583333333333,826
-109.425,29.9583333333333,850
-109.408333333333,29.9583333333333,776
-109.391666666667,29.9583333333333,764
-109.375,29.9583333333333,697
-109.358333333333,29.9583333333333,659
-109.341666666667,29.9583333333333,616
-109.325,29.9583333333333,593
-109.308333333333,29.9583333333333,586
-109.291666666667,29.9583333333333,575
-109.275,29.9583333333333,634
-109.258333333333,29.9583333333333,775
-109.241666666667,29.9583333333333,1183
-109.225,29.9583333333333,1196
-109.208333333333,29.9583333333333,1205
-109.191666666667,29.9583333333333,1189
-109.175,29.9583333333333,1056
-109.158333333333,29.9583333333333,1034
-109.141666666667,29.9583333333333,1088
-109.125,29.9583333333333,985
-109.108333333333,29.9583333333333,933
-109.091666666667,29.9583333333333,1164
-109.075,29.9583333333333,1247
-109.058333333333,29.9583333333333,1057
-109.041666666667,29.9583333333333,1126
-109.025,29.9583333333333,1293
-109.008333333333,29.9583333333333,1662
-108.991666666667,29.9583333333333,1599
-108.975,29.9583333333333,1380
-108.958333333333,29.9583333333333,1225
-108.941666666667,29.9583333333333,1331
-108.925,29.9583333333333,1472
-108.908333333333,29.9583333333333,1602
-108.891666666667,29.9583333333333,1774
-108.875,29.9583333333333,1970
-108.858333333333,29.9583333333333,2308
-108.841666666667,29.9583333333333,2412
-108.825,29.9583333333333,2156
-108.808333333333,29.9583333333333,1972
-108.791666666667,29.9583333333333,1933
-108.775,29.9583333333333,1928
-108.758333333333,29.9583333333333,1854
-108.741666666667,29.9583333333333,1562
-108.725,29.9583333333333,1701
-108.708333333333,29.9583333333333,1773
-108.691666666667,29.9583333333333,1597
-108.675,29.9583333333333,1416
-108.658333333333,29.9583333333333,1557
-108.641666666667,29.9583333333333,1823
-108.625,29.9583333333333,1906
-108.608333333333,29.9583333333333,1631
-108.591666666667,29.9583333333333,1659
-108.575,29.9583333333333,1914
-108.558333333333,29.9583333333333,2043
-108.541666666667,29.9583333333333,2128
-108.525,29.9583333333333,2365
-108.508333333333,29.9583333333333,2429
-108.491666666667,29.9583333333333,2355
-108.475,29.9583333333333,2273
