"","cruise_int","Date_M","Lat_M","Lon_M","date","year","X","mean.sst","stdev.sst","n","satellite.date","requested.lon.min","requested.lon.max","requested.lat.min","requested.lat.max","requested.date","median.sst","mad.sst","mean chlorophyll","stdev chlorophyll","n","satellite date","requested lon min","requested lon max","requested lat min","requested lat max","requested date","median chlorophyll","mad chlorophyll"
"727",1.2308,20051126,28.98437035,-113.03249988,2005-11-26,"2005",727,22.2025457808386,0.16000005745837,273,"2005-11-26 12:00:00",-113.13249988,-112.93249988,28.88437035,29.08437035,13113,22.2000007629395,0.177910416412354,0.659375437937285,0.195153649544241,285,"2005-11-26 12:00:00",-113.13249988,-112.93249988,28.88437035,29.08437035,13113,0.601999998092651,0.0953805797338486
"728",1.2309,20051126,28.98997275,-113.02463852,2005-11-26,"2005",728,22.1990467592967,0.160321444912206,278,"2005-11-26 12:00:00",-113.12463852,-112.92463852,28.88997275,29.08997275,13113,22.1975002288818,0.174205952453613,0.647257207586691,0.183868032629608,289,"2005-11-26 12:00:00",-113.12463852,-112.92463852,28.88997275,29.08997275,13113,0.592000007629395,0.0845081724286079
"729",1.231,20051126,28.99617707,-113.01719665,2005-11-26,"2005",729,22.2028091888967,0.161337936776568,283,"2005-11-26 12:00:00",-113.11719665,-112.91719665,28.89617707,29.09617707,13113,22.2099990844727,0.163086904907227,0.620094578262019,0.129323878369362,289,"2005-11-26 12:00:00",-113.11719665,-112.91719665,28.89617707,29.09617707,13113,0.583999991416931,0.0696821865677834
"730",1.2311,20051126,29.00510411,-113.01606869,2005-11-26,"2005",730,22.2028091888967,0.161337936776568,283,"2005-11-26 12:00:00",-113.11719665,-112.91719665,28.89617707,29.09617707,13113,22.2099990844727,0.163086904907227,0.620094578262019,0.129323878369362,289,"2005-11-26 12:00:00",-113.11719665,-112.91719665,28.89617707,29.09617707,13113,0.583999991416931,0.0696821865677834
"731",1.2312,20051126,29.01410058,-113.01573285,2005-11-26,"2005",731,22.2108303986674,0.16324533033034,283,"2005-11-26 12:00:00",-113.11573285,-112.91573285,28.91410058,29.11410058,13113,22.2199993133545,0.163086904907227,0.609182237238208,0.110705777368611,289,"2005-11-26 12:00:00",-113.11573285,-112.91573285,28.91410058,29.11410058,13113,0.580666661262512,0.0662228605628014
"732",1.2313,20051126,29.02313643,-113.01547808,2005-11-26,"2005",732,22.2166607792723,0.158830168142232,283,"2005-11-26 12:00:00",-113.11547808,-112.91547808,28.92313643,29.12313643,13113,22.2250003814697,0.148260565567017,0.600107266725553,0.0978531814365924,289,"2005-11-26 12:00:00",-113.11547808,-112.91547808,28.92313643,29.12313643,13113,0.578333377838135,0.0607867010951042
"733",1.2314,20051126,29.03210922,-113.01530121,2005-11-26,"2005",733,22.2246466323259,0.15792444649083,283,"2005-11-26 12:00:00",-113.11530121,-112.91530121,28.93210922,29.13210922,13113,22.2299995422363,0.15567232131958,0.5950888124098,0.0911150892483361,289,"2005-11-26 12:00:00",-113.11530121,-112.91530121,28.93210922,29.13210922,13113,0.578000009059906,0.0593039434432983
"734",1.2315,20051126,29.04102085,-113.01510972,2005-11-26,"2005",734,22.2246466323259,0.15792444649083,283,"2005-11-26 12:00:00",-113.11530121,-112.91530121,28.93210922,29.13210922,13113,22.2299995422363,0.15567232131958,0.5950888124098,0.0911150892483361,289,"2005-11-26 12:00:00",-113.11530121,-112.91530121,28.93210922,29.13210922,13113,0.578000009059906,0.0593039434432983
"735",1.2316,20051126,29.05005131,-113.01494216,2005-11-26,"2005",735,22.2314487497714,0.158401349749086,283,"2005-11-26 12:00:00",-113.11494216,-112.91494216,28.95005131,29.15005131,13113,22.2350006103516,0.15567232131958,0.594235294108572,0.0899213227206543,289,"2005-11-26 12:00:00",-113.11494216,-112.91494216,28.95005131,29.15005131,13113,0.580333292484283,0.0573271099805832
"736",1.2317,20051126,29.05905996,-113.01479699,2005-11-26,"2005",736,22.2360070703729,0.160656796860789,283,"2005-11-26 12:00:00",-113.11479699,-112.91479699,28.95905996,29.15905996,13113,22.2450008392334,0.163084077072144,0.595636677680131,0.0898711913726128,289,"2005-11-26 12:00:00",-113.11479699,-112.91479699,28.95905996,29.15905996,13113,0.582666635513306,0.0632575219988823
"737",1.2318,20051126,29.06801381,-113.01438537,2005-11-26,"2005",737,22.2360070703729,0.160656796860789,283,"2005-11-26 12:00:00",-113.11479699,-112.91479699,28.95905996,29.15905996,13113,22.2450008392334,0.163084077072144,0.595636677680131,0.0898711913726128,289,"2005-11-26 12:00:00",-113.11479699,-112.91479699,28.95905996,29.15905996,13113,0.582666635513306,0.0632575219988823
"738",1.2319,20051126,29.07697096,-113.01437209,2005-11-26,"2005",738,22.2383215402125,0.162230472621998,283,"2005-11-26 12:00:00",-113.11437209,-112.91437209,28.97697096,29.17697096,13113,22.2450008392334,0.17049866065979,0.599381775901392,0.0921938299875289,289,"2005-11-26 12:00:00",-113.11437209,-112.91437209,28.97697096,29.17697096,13113,0.58733332157135,0.0652343554615974
"739",1.232,20051126,29.08600323,-113.01454925,2005-11-26,"2005",739,22.235106006528,0.162897626676375,283,"2005-11-26 12:00:00",-113.11454925,-112.91454925,28.98600323,29.18600323,13113,22.2350006103516,0.163086904907227,0.60413148710472,0.093710442729883,289,"2005-11-26 12:00:00",-113.11454925,-112.91454925,28.98600323,29.18600323,13113,0.594333350658417,0.0701764391183853
"740",1.2321,20051126,29.09503549,-113.01480038,2005-11-26,"2005",740,22.2154946950636,0.200211187367937,283,"2005-11-26 12:00:00",-113.11480038,-112.91480038,28.99503549,29.19503549,13113,22.2299995422363,0.15567232131958,0.613482697302907,0.0948368566952443,289,"2005-11-26 12:00:00",-113.11480038,-112.91480038,28.99503549,29.19503549,13113,0.607000052928925,0.0766009269475937
"741",1.2322,20051126,29.10394727,-113.01511397,2005-11-26,"2005",741,22.2154946950636,0.200211187367937,283,"2005-11-26 12:00:00",-113.11480038,-112.91480038,28.99503549,29.19503549,13113,22.2299995422363,0.15567232131958,0.613482697302907,0.0948368566952443,289,"2005-11-26 12:00:00",-113.11480038,-112.91480038,28.99503549,29.19503549,13113,0.607000052928925,0.0766009269475937
"742",1.2323,20051126,29.11296756,-113.01537699,2005-11-26,"2005",742,22.1859363852457,0.243046437929358,283,"2005-11-26 12:00:00",-113.11537699,-112.91537699,29.01296756,29.21296756,13113,22.2250003814697,0.17049866065979,0.623841405430467,0.0966791041589356,289,"2005-11-26 12:00:00",-113.11537699,-112.91537699,29.01296756,29.21296756,13113,0.61433333158493,0.0741300176739693
"743",1.2324,20051126,29.1201011,-113.01534056,2005-11-26,"2005",743,22.1596642955874,0.273079020852904,283,"2005-11-26 12:00:00",-113.11534056,-112.91534056,29.0201011,29.2201011,13113,22.2199993133545,0.177913244247437,0.633004035607341,0.0990932083824567,289,"2005-11-26 12:00:00",-113.11534056,-112.91534056,29.0201011,29.2201011,13113,0.623333275318146,0.0741299293041229
"744",1.2325,20051126,29.13099304,-113.01532867,2005-11-26,"2005",744,22.1596642955874,0.273079020852904,283,"2005-11-26 12:00:00",-113.11534056,-112.91534056,29.0201011,29.2201011,13113,22.2199993133545,0.177913244247437,0.633004035607341,0.0990932083824567,289,"2005-11-26 12:00:00",-113.11534056,-112.91534056,29.0201011,29.2201011,13113,0.623333275318146,0.0741299293041229
"745",1.2326,20051126,29.1400281,-113.01532068,2005-11-26,"2005",745,22.1349469848741,0.30882743809842,283,"2005-11-26 12:00:00",-113.11532068,-112.91532068,29.0400281,29.2400281,13113,22.2199993133545,0.207565922927856,0.643723182302858,0.0969467742349329,289,"2005-11-26 12:00:00",-113.11532068,-112.91532068,29.0400281,29.2400281,13113,0.632333338260651,0.0726473483920097
"746",1.2327,20051126,29.14902415,-113.01542151,2005-11-26,"2005",746,22.1071654977933,0.33316552879291,284,"2005-11-26 12:00:00",-113.11542151,-112.91542151,29.04902415,29.24902415,13113,22.2099990844727,0.222390848350525,0.654371395449325,0.093326594484899,289,"2005-11-26 12:00:00",-113.11542151,-112.91542151,29.04902415,29.24902415,13113,0.639333307743073,0.0746241818547249
"747",1.2328,20051126,29.15798621,-113.01545341,2005-11-26,"2005",747,22.0833391709761,0.347883238863057,286,"2005-11-26 12:00:00",-113.11545341,-112.91545341,29.05798621,29.25798621,13113,22.1900005340576,0.252042113113403,0.662186850107252,0.0940536414304074,289,"2005-11-26 12:00:00",-113.11545341,-112.91545341,29.05798621,29.25798621,13113,0.645333349704742,0.0761068511366844
"748",1.2329,20051126,29.16699416,-113.0154565,2005-11-26,"2005",748,22.0833391709761,0.347883238863057,286,"2005-11-26 12:00:00",-113.11545341,-112.91545341,29.05798621,29.25798621,13113,22.1900005340576,0.252042113113403,0.662186850107252,0.0940536414304074,289,"2005-11-26 12:00:00",-113.11545341,-112.91545341,29.05798621,29.25798621,13113,0.645333349704742,0.0761068511366844
"749",1.233,20051126,29.17600342,-113.01557717,2005-11-26,"2005",749,22.0647577925949,0.358878625284942,289,"2005-11-26 12:00:00",-113.11557717,-112.91557717,29.07600342,29.27600342,13113,22.1700000762939,0.274280208206177,0.666929064531227,0.0821562343499415,289,"2005-11-26 12:00:00",-113.11557717,-112.91557717,29.07600342,29.27600342,13113,0.65366667509079,0.0780835962295532
"750",1.2331,20051126,29.18500941,-113.01677019,2005-11-26,"2005",750,22.0407093338488,0.37885510449906,289,"2005-11-26 12:00:00",-113.11677019,-112.91677019,29.08500941,29.28500941,13113,22.1550006866455,0.303932886886597,0.674383505405439,0.0862638937937296,289,"2005-11-26 12:00:00",-113.11677019,-112.91677019,29.08500941,29.28500941,13113,0.66100001335144,0.080554593873024
"751",1.2332,20051126,29.19388548,-113.01817301,2005-11-26,"2005",751,22.0099307987517,0.401370272326419,289,"2005-11-26 12:00:00",-113.11817301,-112.91817301,29.09388548,29.29388548,13113,22.125,0.333585565567017,0.681589964970585,0.0892327405345179,289,"2005-11-26 12:00:00",-113.11817301,-112.91817301,29.09388548,29.29388548,13113,0.663000047206879,0.0820372631549835
"752",1.2333,20051126,29.20276874,-113.01977661,2005-11-26,"2005",752,22.0367301162139,0.389083179770323,289,"2005-11-26 12:00:00",-113.11977661,-112.91977661,29.10276874,29.30276874,13113,22.1350002288818,0.318759226226807,0.681900230246019,0.0914754035892698,289,"2005-11-26 12:00:00",-113.11977661,-112.91977661,29.10276874,29.30276874,13113,0.66566663980484,0.080554593873024
"753",1.2334,20051126,29.21165322,-113.0213236,2005-11-26,"2005",753,22.0196193972261,0.402105615924058,289,"2005-11-26 12:00:00",-113.1213236,-112.9213236,29.11165322,29.31165322,13113,22.1299991607666,0.34099732131958,0.687380045343023,0.0914903637630438,289,"2005-11-26 12:00:00",-113.1213236,-112.9213236,29.11165322,29.31165322,13113,0.666999995708466,0.080554593873024
"754",1.2335,20051126,29.22058844,-113.0230178,2005-11-26,"2005",754,21.9956401574158,0.407811362991506,289,"2005-11-26 12:00:00",-113.1230178,-112.9230178,29.12058844,29.32058844,13113,22.1000003814697,0.348409077072144,0.692617644694437,0.0911932218405003,289,"2005-11-26 12:00:00",-113.1230178,-112.9230178,29.12058844,29.32058844,13113,0.674999952316284,0.0850023366093636
"755",1.2336,20051126,29.22944082,-113.02466555,2005-11-26,"2005",755,21.9956401574158,0.407811362991506,289,"2005-11-26 12:00:00",-113.1230178,-112.9230178,29.12058844,29.32058844,13113,22.1000003814697,0.348409077072144,0.692617644694437,0.0911932218405003,289,"2005-11-26 12:00:00",-113.1230178,-112.9230178,29.12058844,29.32058844,13113,0.674999952316284,0.0850023366093636
"756",1.2337,20051126,29.2382767,-113.02631788,2005-11-26,"2005",756,21.9760034752552,0.413990825700657,289,"2005-11-26 12:00:00",-113.12631788,-112.92631788,29.1382767,29.3382767,13113,22.0799999237061,0.363238244247437,0.697814875820516,0.089929004741,289,"2005-11-26 12:00:00",-113.12631788,-112.92631788,29.1382767,29.3382767,13113,0.675999939441681,0.0850023366093636
"757",1.2338,20051126,29.24720338,-113.02794644,2005-11-26,"2005",757,21.9559342737429,0.419313877916588,289,"2005-11-26 12:00:00",-113.12794644,-112.92794644,29.14720338,29.34720338,13113,22.0599994659424,0.378064583587646,0.701614182919367,0.0886304386484552,289,"2005-11-26 12:00:00",-113.12794644,-112.92794644,29.14720338,29.34720338,13113,0.678666651248932,0.0820372631549835
"758",1.2339,20051126,29.25623531,-113.02809013,2005-11-26,"2005",758,21.9559342737429,0.419313877916588,289,"2005-11-26 12:00:00",-113.12794644,-112.92794644,29.14720338,29.34720338,13113,22.0599994659424,0.378064583587646,0.701614182919367,0.0886304386484552,289,"2005-11-26 12:00:00",-113.12794644,-112.92794644,29.14720338,29.34720338,13113,0.678666651248932,0.0820372631549835
"759",1.234,20051126,29.26525124,-113.02792705,2005-11-26,"2005",759,21.9349481061256,0.4143000483633,289,"2005-11-26 12:00:00",-113.12792705,-112.92792705,29.16525124,29.36525124,13113,22.0249996185303,0.38547633934021,0.704817181227529,0.087529639314581,289,"2005-11-26 12:00:00",-113.12792705,-112.92792705,29.16525124,29.36525124,13113,0.681999981403351,0.0810487580537796
"760",1.2341,20051126,29.27423325,-113.02782095,2005-11-26,"2005",760,21.9098615943354,0.407596867631256,289,"2005-11-26 12:00:00",-113.12782095,-112.92782095,29.17423325,29.37423325,13113,21.9950008392334,0.38547633934021,0.708230099463545,0.0867423612421539,289,"2005-11-26 12:00:00",-113.12782095,-112.92782095,29.17423325,29.37423325,13113,0.686999976634979,0.0825313389658928
"761",1.2342,20051126,29.28326435,-113.02776284,2005-11-26,"2005",761,21.8872318465817,0.403770149235217,289,"2005-11-26 12:00:00",-113.12776284,-112.92776284,29.18326435,29.38326435,13113,21.9799995422363,0.37065,0.710089385097002,0.0849136766925533,289,"2005-11-26 12:00:00",-113.12776284,-112.92776284,29.18326435,29.38326435,13113,0.687333345413208,0.0761068511366844
"762",1.2343,20051126,29.29225077,-113.02776196,2005-11-26,"2005",762,21.8872318465817,0.403770149235217,289,"2005-11-26 12:00:00",-113.12776284,-112.92776284,29.18326435,29.38326435,13113,21.9799995422363,0.37065,0.710089385097002,0.0849136766925533,289,"2005-11-26 12:00:00",-113.12776284,-112.92776284,29.18326435,29.38326435,13113,0.687333345413208,0.0761068511366844
"763",1.2344,20051126,29.30125654,-113.02763624,2005-11-26,"2005",763,21.8733218169955,0.405892844000639,289,"2005-11-26 12:00:00",-113.12763624,-112.92763624,29.20125654,29.40125654,13113,21.9599990844727,0.392890922927856,0.711859281087829,0.0817593419372734,289,"2005-11-26 12:00:00",-113.12763624,-112.92763624,29.20125654,29.40125654,13113,0.688666641712189,0.0716589316606522
"764",1.2345,20051126,29.31026368,-113.02748776,2005-11-26,"2005",764,21.8819550312927,0.407891420489794,289,"2005-11-26 12:00:00",-113.12748776,-112.92748776,29.21026368,29.41026368,13113,21.9699993133545,0.378064583587646,0.712052476653591,0.0822915396679148,289,"2005-11-26 12:00:00",-113.12748776,-112.92748776,29.21026368,29.41026368,13113,0.687333345413208,0.0706705149292946
"765",1.2346,20051126,29.31930226,-113.02741955,2005-11-26,"2005",765,21.8998616162468,0.402357390059903,289,"2005-11-26 12:00:00",-113.12741955,-112.92741955,29.21930226,29.41930226,13113,21.9899997711182,0.35582366065979,0.71302018177963,0.082626711395487,289,"2005-11-26 12:00:00",-113.12741955,-112.92741955,29.21930226,29.41930226,13113,0.687666654586792,0.0711646791100502
"766",1.2347,20051126,29.32829735,-113.02731266,2005-11-26,"2005",766,21.8998616162468,0.402357390059903,289,"2005-11-26 12:00:00",-113.12741955,-112.92741955,29.21930226,29.41930226,13113,21.9899997711182,0.35582366065979,0.71302018177963,0.082626711395487,289,"2005-11-26 12:00:00",-113.12741955,-112.92741955,29.21930226,29.41930226,13113,0.687666654586792,0.0711646791100502
"767",1.2348,20051126,29.33730381,-113.02711497,2005-11-26,"2005",767,21.9149308056155,0.398795265063652,289,"2005-11-26 12:00:00",-113.12711497,-112.92711497,29.23730381,29.43730381,13113,22,0.34099732131958,0.714347747782935,0.0818462248792508,289,"2005-11-26 12:00:00",-113.12711497,-112.92711497,29.23730381,29.43730381,13113,0.687333345413208,0.0686938582062721
"768",1.2349,20051126,29.34438931,-113.03189229,2005-11-26,"2005",768,21.9819550431723,0.370873906274958,289,"2005-11-26 12:00:00",-113.13189229,-112.93189229,29.24438931,29.44438931,13113,22.0550003051758,0.266868452453613,0.710140136286462,0.0779100502783653,289,"2005-11-26 12:00:00",-113.13189229,-112.93189229,29.24438931,29.44438931,13113,0.686000049114227,0.0632576103687286
"769",1.235,20051126,29.34601409,-113.0419888,2005-11-26,"2005",769,21.9819550431723,0.370873906274958,289,"2005-11-26 12:00:00",-113.13189229,-112.93189229,29.24438931,29.44438931,13113,22.0550003051758,0.266868452453613,0.710140136286462,0.0779100502783653,289,"2005-11-26 12:00:00",-113.13189229,-112.93189229,29.24438931,29.44438931,13113,0.686000049114227,0.0632576103687286
"770",1.2351,20051126,29.34697941,-113.05224552,2005-11-26,"2005",770,22.0323356641618,0.325441191248921,289,"2005-11-26 12:00:00",-113.15224552,-112.95224552,29.24697941,29.44697941,13113,22.0799999237061,0.252042113113403,0.704583042633162,0.0745935296990079,289,"2005-11-26 12:00:00",-113.15224552,-112.95224552,29.24697941,29.44697941,13113,0.682333290576935,0.0573271099805832
"771",1.2352,20051126,29.34788224,-113.0623727,2005-11-26,"2005",771,22.0701903306902,0.2867206612637,289,"2005-11-26 12:00:00",-113.1623727,-112.9623727,29.24788224,29.44788224,13113,22.0949993133545,0.22980401802063,0.700250860316531,0.0712740283845996,289,"2005-11-26 12:00:00",-113.1623727,-112.9623727,29.24788224,29.44788224,13113,0.681333303451538,0.0548562007069588
"772",1.2353,20051126,29.34933959,-113.07246518,2005-11-26,"2005",772,22.1023170989565,0.245039478704305,287,"2005-11-26 12:00:00",-113.17246518,-112.97246518,29.24933959,29.44933959,13113,22.0949993133545,0.214974850845337,0.710008646377643,0.216956215198981,289,"2005-11-26 12:00:00",-113.17246518,-112.97246518,29.24933959,29.44933959,13113,0.681333303451538,0.0548562007069588
"773",1.2354,20051126,29.35080294,-113.08257886,2005-11-26,"2005",773,22.1224648112982,0.209910177226893,284,"2005-11-26 12:00:00",-113.18257886,-112.98257886,29.25080294,29.45080294,13113,22.102499961853,0.196445461463928,0.749863318918486,0.432873452746735,289,"2005-11-26 12:00:00",-113.18257886,-112.98257886,29.25080294,29.45080294,13113,0.681333303451538,0.0548562007069588
"774",1.2355,20051126,29.35232397,-113.09264642,2005-11-26,"2005",774,22.1224648112982,0.209910177226893,284,"2005-11-26 12:00:00",-113.18257886,-112.98257886,29.25080294,29.45080294,13113,22.102499961853,0.196445461463928,0.749863318918486,0.432873452746735,289,"2005-11-26 12:00:00",-113.18257886,-112.98257886,29.25080294,29.45080294,13113,0.681333303451538,0.0548562007069588
"775",1.2356,20051127,29.3539715,-113.1025996,2005-11-27,"2005",775,21.6425712218912,0.232281652502905,281,"2005-11-27 12:00:00",-113.2025996,-113.0025996,29.2539715,29.4539715,13114,21.6674995422363,0.15196785736084,0.875243013555353,0.54676890019814,286,"2005-11-27 12:00:00",-113.2025996,-113.0025996,29.2539715,29.4539715,13114,0.786166667938232,0.113665979969501
"776",1.2357,20051127,29.35495499,-113.11261136,2005-11-27,"2005",776,21.6694404932566,0.201440348669855,277,"2005-11-27 12:00:00",-113.21261136,-113.01261136,29.25495499,29.45495499,13114,21.6725006103516,0.144553273773193,0.880726366389728,0.550716205689295,282,"2005-11-27 12:00:00",-113.21261136,-113.01261136,29.25495499,29.45495499,13114,0.786166667938232,0.119843474078178
"777",1.2358,20051127,29.3560833,-113.1226947,2005-11-27,"2005",777,21.6915785239561,0.169275523126086,274,"2005-11-27 12:00:00",-113.2226947,-113.0226947,29.2560833,29.4560833,13114,21.6849994659424,0.144553273773193,0.894245526269345,0.557256343705192,279,"2005-11-27 12:00:00",-113.2226947,-113.0226947,29.2560833,29.4560833,13114,0.791999995708466,0.127997713279724
"778",1.2359,20051127,29.35716356,-113.13272805,2005-11-27,"2005",778,21.7116033167079,0.166480912638748,276,"2005-11-27 12:00:00",-113.23272805,-113.03272805,29.25716356,29.45716356,13114,21.7012500762939,0.13899375,0.893342268679823,0.538757233398241,280,"2005-11-27 12:00:00",-113.23272805,-113.03272805,29.25716356,29.45716356,13114,0.797666668891907,0.135904958760738
"779",1.236,20051127,29.35837859,-113.14278305,2005-11-27,"2005",779,21.7116033167079,0.166480912638748,276,"2005-11-27 12:00:00",-113.23272805,-113.03272805,29.25716356,29.45716356,13114,21.7012500762939,0.13899375,0.893342268679823,0.538757233398241,280,"2005-11-27 12:00:00",-113.23272805,-113.03272805,29.25716356,29.45716356,13114,0.797666668891907,0.135904958760738
"780",1.2361,20051127,29.3641427,-113.14849483,2005-11-27,"2005",780,21.727919787386,0.162031959638326,274,"2005-11-27 12:00:00",-113.24849483,-113.04849483,29.2641427,29.4641427,13114,21.7224998474121,0.137138690185547,0.911001805350077,0.544003828771536,278,"2005-11-27 12:00:00",-113.24849483,-113.04849483,29.2641427,29.4641427,13114,0.814333319664001,0.152213613903522
"781",1.2362,20051127,29.37300797,-113.15082901,2005-11-27,"2005",781,21.7238079288252,0.172489124938803,281,"2005-11-27 12:00:00",-113.25082901,-113.05082901,29.27300797,29.47300797,13114,21.7174987792969,0.137144345855713,0.900535341286407,0.534886004863906,283,"2005-11-27 12:00:00",-113.25082901,-113.05082901,29.27300797,29.47300797,13114,0.806666672229767,0.141835459148884
"782",1.2363,20051127,29.38178068,-113.15332563,2005-11-27,"2005",782,21.7191060052978,0.193100516961029,288,"2005-11-27 12:00:00",-113.25332563,-113.05332563,29.28178068,29.48178068,13114,21.71875,0.14269821395874,0.877939819047848,0.443923450101732,288,"2005-11-27 12:00:00",-113.25332563,-113.05332563,29.28178068,29.48178068,13114,0.805166691541672,0.13936441732049
"783",1.2364,20051127,29.39050318,-113.15580528,2005-11-27,"2005",783,21.7191060052978,0.193100516961029,288,"2005-11-27 12:00:00",-113.25332563,-113.05332563,29.28178068,29.48178068,13114,21.71875,0.14269821395874,0.877939819047848,0.443923450101732,288,"2005-11-27 12:00:00",-113.25332563,-113.05332563,29.28178068,29.48178068,13114,0.805166691541672,0.13936441732049
"784",1.2365,20051127,29.3991444,-113.15823135,2005-11-27,"2005",784,21.7204931516548,0.1923398024664,289,"2005-11-27 12:00:00",-113.25823135,-113.05823135,29.2991444,29.4991444,13114,21.7224998474121,0.15196785736084,0.840419840647688,0.143030631371389,289,"2005-11-27 12:00:00",-113.25823135,-113.05823135,29.2991444,29.4991444,13114,0.815666675567627,0.148259858608246
"785",1.2366,20051127,29.40794323,-113.16053733,2005-11-27,"2005",785,21.704878988563,0.210693332626772,289,"2005-11-27 12:00:00",-113.26053733,-113.06053733,29.30794323,29.50794323,13114,21.7125015258789,0.159382440948486,0.833899656794063,0.124419235467942,289,"2005-11-27 12:00:00",-113.26053733,-113.06053733,29.30794323,29.50794323,13114,0.812999963760376,0.143812115871906
"786",1.2367,20051127,29.41676821,-113.16291995,2005-11-27,"2005",786,21.704878988563,0.210693332626772,289,"2005-11-27 12:00:00",-113.26053733,-113.06053733,29.30794323,29.50794323,13114,21.7125015258789,0.159382440948486,0.833899656794063,0.124419235467942,289,"2005-11-27 12:00:00",-113.26053733,-113.06053733,29.30794323,29.50794323,13114,0.812999963760376,0.143812115871906
"787",1.2368,20051127,29.42551427,-113.16522906,2005-11-27,"2005",787,21.6846627496106,0.234120841885348,289,"2005-11-27 12:00:00",-113.26522906,-113.06522906,29.32551427,29.52551427,13114,21.6975002288818,0.163084077072144,0.836437142225285,0.122501242730269,289,"2005-11-27 12:00:00",-113.26522906,-113.06522906,29.32551427,29.52551427,13114,0.822666645050049,0.140847042417526
"788",1.2369,20051127,29.4343173,-113.16772771,2005-11-27,"2005",788,21.6716177587278,0.258019636505222,289,"2005-11-27 12:00:00",-113.26772771,-113.06772771,29.3343173,29.5343173,13114,21.6900005340576,0.163086904907227,0.839025376989767,0.119285080774373,289,"2005-11-27 12:00:00",-113.26772771,-113.06772771,29.3343173,29.5343173,13114,0.835000038146973,0.137387539672852
"789",1.237,20051127,29.44290246,-113.17030708,2005-11-27,"2005",789,21.7017734553987,0.221238960640262,289,"2005-11-27 12:00:00",-113.27030708,-113.07030708,29.34290246,29.54290246,13114,21.7075004577637,0.17049866065979,0.851376010884876,0.122899410805283,289,"2005-11-27 12:00:00",-113.27030708,-113.07030708,29.34290246,29.54290246,13114,0.853333413600922,0.128986041641235
"790",1.2371,20051127,29.45120372,-113.17415457,2005-11-27,"2005",790,21.6908132427704,0.249465083696477,289,"2005-11-27 12:00:00",-113.27415457,-113.07415457,29.35120372,29.55120372,13114,21.7075004577637,0.177910416412354,0.854677048315226,0.118459571183957,289,"2005-11-27 12:00:00",-113.27415457,-113.07415457,29.35120372,29.55120372,13114,0.86433333158493,0.126020968186855
"791",1.2372,20051127,29.45959805,-113.17804855,2005-11-27,"2005",791,21.6802596055925,0.27650702781473,289,"2005-11-27 12:00:00",-113.27804855,-113.07804855,29.35959805,29.55959805,13114,21.6949996948242,0.18162053604126,0.85557785578665,0.112926471716497,289,"2005-11-27 12:00:00",-113.27804855,-113.07804855,29.35959805,29.55959805,13114,0.864666640758514,0.11564272506237
"792",1.2373,20051127,29.46804162,-113.18201276,2005-11-27,"2005",792,21.7254326236289,0.236624779115455,289,"2005-11-27 12:00:00",-113.28201276,-113.08201276,29.36804162,29.56804162,13114,21.7174987792969,0.200148511505127,0.866769320824567,0.114607999936574,289,"2005-11-27 12:00:00",-113.28201276,-113.08201276,29.36804162,29.56804162,13114,0.878333389759064,0.115642901802063
"793",1.2374,20051127,29.47668228,-113.18627435,2005-11-27,"2005",793,21.7156488689172,0.265906191050251,289,"2005-11-27 12:00:00",-113.28627435,-113.08627435,29.37668228,29.57668228,13114,21.7150001525879,0.20015133934021,0.863440601883463,0.107829558114784,289,"2005-11-27 12:00:00",-113.28627435,-113.08627435,29.37668228,29.57668228,13114,0.875333309173584,0.111689323246479
"794",1.2379,20051127,29.51661741,-113.16847292,2005-11-27,"2005",794,21.5484862344075,0.417993608110329,289,"2005-11-27 12:00:00",-113.26847292,-113.06847292,29.41661741,29.61661741,13114,21.6500015258789,0.229801190185547,0.845846598948574,0.0912719303647359,289,"2005-11-27 12:00:00",-113.26847292,-113.06847292,29.41661741,29.61661741,13114,0.849333345890045,0.0909329253673553
"795",1.238,20051127,29.52405681,-113.16574225,2005-11-27,"2005",795,21.5175433175374,0.431667070305606,289,"2005-11-27 12:00:00",-113.26574225,-113.06574225,29.42405681,29.62405681,13114,21.6124992370605,0.26316116065979,0.851926184236797,0.0871442531648372,289,"2005-11-27 12:00:00",-113.26574225,-113.06574225,29.42405681,29.62405681,13114,0.852666676044464,0.090932836997509
"796",1.2381,20051127,29.53288423,-113.16295053,2005-11-27,"2005",796,21.4815658186546,0.450182813166786,289,"2005-11-27 12:00:00",-113.26295053,-113.06295053,29.43288423,29.63288423,13114,21.5950012207031,0.292811011505127,0.856427914956037,0.0844901550272915,289,"2005-11-27 12:00:00",-113.26295053,-113.06295053,29.43288423,29.63288423,13114,0.855000019073486,0.0894501677155495
"797",1.2382,20051127,29.54148786,-113.16057172,2005-11-27,"2005",797,21.4815658186546,0.450182813166786,289,"2005-11-27 12:00:00",-113.26295053,-113.06295053,29.43288423,29.63288423,13114,21.5950012207031,0.292811011505127,0.856427914956037,0.0844901550272915,289,"2005-11-27 12:00:00",-113.26295053,-113.06295053,29.43288423,29.63288423,13114,0.855000019073486,0.0894501677155495
