"","cruise_int","Date_M","Lat_M","Lon_M"
"568","1.1820",20051124,28.59132577,-112.96785308
"569","1.1821",20051124,28.59675911,-112.97597807
"570","1.1822",20051124,28.60217246,-112.98421125
"571","1.1823",20051124,28.60754479,-112.99244952
"572","1.1824",20051124,28.6119947,-113.00136032
"573","1.1825",20051124,28.61619031,-113.01033109
"574","1.1826",20051124,28.62035736,-113.01936584
"575","1.1827",20051124,28.62619324,-113.02625394
"576","1.1828",20051124,28.63476831,-113.02984415
"577","1.1829",20051124,28.64313771,-113.03373133
"578","1.1830",20051124,28.6513851,-113.03760739
"579","1.1831",20051124,28.65970503,-113.04139335
"580","1.1832",20051124,28.66804663,-113.04529868
"581","1.1833",20051124,28.67632225,-113.04941164
"582","1.1834",20051124,28.68449071,-113.05359205
"583","1.1835",20051124,28.6927403,-113.05780414
"584","1.1836",20051124,28.70087996,-113.06226197
"585","1.1837",20051124,28.70905736,-113.06648138
"586","1.1838",20051124,28.71711004,-113.07109855
"587","1.1839",20051124,28.72500041,-113.07589656
"588","1.1840",20051124,28.73298769,-113.08068094
"589","1.1841",20051124,28.74101222,-113.08547121
"590","1.1842",20051124,28.74915446,-113.08987672
"591","1.1843",20051124,28.75736433,-113.09417546
"592","1.1844",20051124,28.76554264,-113.0984811
"593","1.1845",20051124,28.77369775,-113.10264873
"594","1.1846",20051124,28.78194427,-113.10677728
"595","1.1847",20051125,28.79022409,-113.11087926
"596","1.1848",20051125,28.79851699,-113.11486118
"597","1.1849",20051125,28.80682181,-113.11911517
"598","1.1850",20051125,28.81502023,-113.12338605
"599","1.1851",20051125,28.82320916,-113.12758845
"600","1.1852",20051125,28.83194837,-113.13017787
"601","1.1853",20051125,28.8410319,-113.13339143
"602","1.1854",20051125,28.84348661,-113.14231768
"603","1.1855",20051125,28.8454205,-113.15240405
"604","1.1856",20051125,28.84725359,-113.16257645
"605","1.1857",20051125,28.8489316,-113.17262257
"606","1.1858",20051125,28.85096585,-113.18485845
"607","1.1859",20051125,28.85040673,-113.1867967
"608","1.1862",20051125,28.87357242,-113.21270593
"609","1.1863",20051125,28.87669573,-113.20875783
"610","1.1864",20051125,28.88249482,-113.20002382
"611","1.1865",20051125,28.88777783,-113.19185497
"612","1.1866",20051125,28.893281,-113.18358456
"613","1.1867",20051125,28.89861799,-113.17538111
"614","1.1868",20051125,28.90391789,-113.16709468
"615","1.1869",20051125,28.90913926,-113.15877522
"616","1.1870",20051125,28.9143796,-113.15047602
"617","1.1871",20051125,28.91963799,-113.14212559
"618","1.1872",20051125,28.92491904,-113.13373798
"619","1.1873",20051125,28.93010514,-113.1254559
"620","1.1874",20051125,28.93527033,-113.11698545
"621","1.1875",20051125,28.94047167,-113.108749
"622","1.1876",20051125,28.94573514,-113.10036363
"623","1.1877",20051125,28.95099535,-113.09192944
"624","1.1878",20051125,28.95612013,-113.08345882
"625","1.1879",20051125,28.96111851,-113.07509876
"626","1.1880",20051125,28.96610682,-113.06662125
"627","1.1881",20051125,28.97109609,-113.05820725
"628","1.1882",20051125,28.97608312,-113.04964711
"629","1.1883",20051125,28.98126737,-113.04117639
"630","1.1884",20051125,28.98648625,-113.03291507
"631","1.1885",20051125,28.99181211,-113.02457286
"632","1.1886",20051125,28.99689975,-113.01634006
"633","1.1887",20051125,29.00218931,-113.00797524
"634","1.1888",20051125,29.00737606,-112.99956198
"635","1.1889",20051125,29.01242916,-112.9911222
"636","1.1890",20051125,29.01751173,-112.98258212
"637","1.1891",20051125,29.02231897,-112.97406933
"638","1.1892",20051125,29.02716295,-112.96546086
"639","1.1893",20051125,29.03194992,-112.95705611
"640","1.1894",20051125,29.03686734,-112.94846604
"641","1.1895",20051125,29.04185085,-112.93969316
"642","1.1896",20051125,29.04660454,-112.9313192
"643","1.1897",20051125,29.0515266,-112.92270147
"644","1.1898",20051125,29.05642765,-112.91406223
"645","1.1899",20051125,29.06125567,-112.90537301
"646","1.1900",20051125,29.06574137,-112.8969536
"647","1.1901",20051125,29.07073237,-112.88786223
"648","1.1902",20051125,29.07523122,-112.87974828
"649","1.1903",20051125,29.08046749,-112.87074533
"650","1.1904",20051125,29.0855539,-112.86222178
"651","1.1905",20051125,29.09069175,-112.85367371
"652","1.1906",20051125,29.0950396,-112.84475495
"653","1.1907",20051125,29.09925088,-112.83575291
"654","1.1908",20051125,29.1034418,-112.8267021
"655","1.1909",20051125,29.10779751,-112.81766922
"656","1.1910",20051125,29.11241409,-112.80868815
"657","1.1911",20051125,29.11602356,-112.80105364
"658","1.1912",20051125,29.10692742,-112.7989281
"659","1.1913",20051125,29.10039843,-112.79587238
"660","1.2067",20051125,29.40981116,-113.18492761
"661","1.2068",20051125,29.40580161,-113.19430116
"662","1.2069",20051125,29.4019992,-113.20338603
"663","1.2070",20051125,29.39814843,-113.21278658
"664","1.2071",20051125,29.39436124,-113.22221826
"665","1.2072",20051125,29.39070206,-113.23184705
"666","1.2073",20051125,29.38708561,-113.24131489
"667","1.2074",20051125,29.38357599,-113.25067108
"668","1.2075",20051125,29.37993279,-113.25988642
"669","1.2076",20051125,29.37527057,-113.26874584
"670","1.2077",20051125,29.36956641,-113.27819902
"671","1.2252",20051126,29.16996426,-113.47456262
"672","1.2253",20051126,29.16387094,-113.48168592
"673","1.2254",20051126,29.15970317,-113.47984386
"674","1.2255",20051126,29.15052249,-113.47199952
"675","1.2256",20051126,29.14432136,-113.46492106
"676","1.2257",20051126,29.13788628,-113.45744641
"677","1.2258",20051126,29.13144506,-113.44999456
"678","1.2259",20051126,29.12513023,-113.44256814
"679","1.2260",20051126,29.11901142,-113.43544192
"680","1.2261",20051126,29.11280441,-113.42820613
"681","1.2262",20051126,29.10641617,-113.42052269
"682","1.2263",20051126,29.10033635,-113.41309773
"683","1.2264",20051126,29.09414439,-113.40542535
"684","1.2265",20051126,29.08808813,-113.39793856
"685","1.2266",20051126,29.08198034,-113.39046477
"686","1.2267",20051126,29.07591701,-113.38294266
"687","1.2268",20051126,29.06989084,-113.37529951
"688","1.2269",20051126,29.06379431,-113.36775483
"689","1.2270",20051126,29.05772724,-113.36022272
"690","1.2271",20051126,29.05150069,-113.35280064
"691","1.2272",20051126,29.0452625,-113.34525901
"692","1.2273",20051126,29.03919331,-113.33778329
"693","1.2274",20051126,29.03297367,-113.33031582
"694","1.2275",20051126,29.02689633,-113.32277356
"695","1.2276",20051126,29.02071381,-113.31520461
"696","1.2277",20051126,29.01513113,-113.3074217
"697","1.2278",20051126,29.00994185,-113.29889312
"698","1.2279",20051126,29.00475444,-113.29048176
"699","1.2280",20051126,28.99957977,-113.28223779
"700","1.2281",20051126,28.99434519,-113.2738808
"701","1.2282",20051126,28.98909745,-113.26562828
"702","1.2283",20051126,28.98393865,-113.25725147
"703","1.2284",20051126,28.97871511,-113.24869411
"704","1.2285",20051126,28.9735239,-113.24041669
"705","1.2286",20051126,28.96829239,-113.23207242
"706","1.2287",20051126,28.96313447,-113.22395593
"707","1.2288",20051126,28.95799112,-113.21547371
"708","1.2289",20051126,28.95405123,-113.20788765
"709","1.2290",20051126,28.94897823,-113.19745391
"710","1.2291",20051126,28.94480457,-113.18792507
"711","1.2292",20051126,28.9424582,-113.17849727
"712","1.2293",20051126,28.94016744,-113.1686717
"713","1.2294",20051126,28.93801964,-113.15857738
"714","1.2295",20051126,28.93649861,-113.14819371
"715","1.2296",20051126,28.93572002,-113.13845048
"716","1.2297",20051126,28.93703264,-113.12843915
"717","1.2298",20051126,28.93902628,-113.118658
"718","1.2299",20051126,28.94095949,-113.10874847
"719","1.2300",20051126,28.9432606,-113.0989072
"720","1.2301",20051126,28.94751694,-113.09010479
"721","1.2302",20051126,28.95197906,-113.08135109
"722","1.2303",20051126,28.95645136,-113.07262645
"723","1.2304",20051126,28.96156118,-113.06431644
"724","1.2305",20051126,28.9673032,-113.05636291
"725","1.2306",20051126,28.97310493,-113.04850077
"726","1.2307",20051126,28.97893304,-113.04064093
"727","1.2308",20051126,28.98437035,-113.03249988
"728","1.2309",20051126,28.98997275,-113.02463852
"729","1.2310",20051126,28.99617707,-113.01719665
"730","1.2311",20051126,29.00510411,-113.01606869
"731","1.2312",20051126,29.01410058,-113.01573285
"732","1.2313",20051126,29.02313643,-113.01547808
"733","1.2314",20051126,29.03210922,-113.01530121
"734","1.2315",20051126,29.04102085,-113.01510972
"735","1.2316",20051126,29.05005131,-113.01494216
"736","1.2317",20051126,29.05905996,-113.01479699
"737","1.2318",20051126,29.06801381,-113.01438537
"738","1.2319",20051126,29.07697096,-113.01437209
"739","1.2320",20051126,29.08600323,-113.01454925
"740","1.2321",20051126,29.09503549,-113.01480038
"741","1.2322",20051126,29.10394727,-113.01511397
"742","1.2323",20051126,29.11296756,-113.01537699
"743","1.2324",20051126,29.1201011,-113.01534056
"744","1.2325",20051126,29.13099304,-113.01532867
"745","1.2326",20051126,29.1400281,-113.01532068
"746","1.2327",20051126,29.14902415,-113.01542151
"747","1.2328",20051126,29.15798621,-113.01545341
"748","1.2329",20051126,29.16699416,-113.0154565
"749","1.2330",20051126,29.17600342,-113.01557717
"750","1.2331",20051126,29.18500941,-113.01677019
"751","1.2332",20051126,29.19388548,-113.01817301
"752","1.2333",20051126,29.20276874,-113.01977661
"753","1.2334",20051126,29.21165322,-113.0213236
"754","1.2335",20051126,29.22058844,-113.0230178
"755","1.2336",20051126,29.22944082,-113.02466555
"756","1.2337",20051126,29.2382767,-113.02631788
"757","1.2338",20051126,29.24720338,-113.02794644
"758","1.2339",20051126,29.25623531,-113.02809013
"759","1.2340",20051126,29.26525124,-113.02792705
"760","1.2341",20051126,29.27423325,-113.02782095
"761","1.2342",20051126,29.28326435,-113.02776284
"762","1.2343",20051126,29.29225077,-113.02776196
"763","1.2344",20051126,29.30125654,-113.02763624
"764","1.2345",20051126,29.31026368,-113.02748776
"765","1.2346",20051126,29.31930226,-113.02741955
"766","1.2347",20051126,29.32829735,-113.02731266
"767","1.2348",20051126,29.33730381,-113.02711497
"768","1.2349",20051126,29.34438931,-113.03189229
"769","1.2350",20051126,29.34601409,-113.0419888
"770","1.2351",20051126,29.34697941,-113.05224552
"771","1.2352",20051126,29.34788224,-113.0623727
"772","1.2353",20051126,29.34933959,-113.07246518
"773","1.2354",20051126,29.35080294,-113.08257886
"774","1.2355",20051126,29.35232397,-113.09264642
"775","1.2356",20051127,29.3539715,-113.1025996
"776","1.2357",20051127,29.35495499,-113.11261136
"777","1.2358",20051127,29.3560833,-113.1226947
"778","1.2359",20051127,29.35716356,-113.13272805
"779","1.2360",20051127,29.35837859,-113.14278305
"780","1.2361",20051127,29.3641427,-113.14849483
"781","1.2362",20051127,29.37300797,-113.15082901
"782","1.2363",20051127,29.38178068,-113.15332563
"783","1.2364",20051127,29.39050318,-113.15580528
"784","1.2365",20051127,29.3991444,-113.15823135
"785","1.2366",20051127,29.40794323,-113.16053733
"786","1.2367",20051127,29.41676821,-113.16291995
"787","1.2368",20051127,29.42551427,-113.16522906
"788","1.2369",20051127,29.4343173,-113.16772771
"789","1.2370",20051127,29.44290246,-113.17030708
"790","1.2371",20051127,29.45120372,-113.17415457
"791","1.2372",20051127,29.45959805,-113.17804855
"792","1.2373",20051127,29.46804162,-113.18201276
"793","1.2374",20051127,29.47668228,-113.18627435
"794","1.2379",20051127,29.51661741,-113.16847292
"795","1.2380",20051127,29.52405681,-113.16574225
"796","1.2381",20051127,29.53288423,-113.16295053
"797","1.2382",20051127,29.54148786,-113.16057172
"798","1.2383",20051127,29.55029109,-113.15821519
"799","1.2384",20051127,29.55905902,-113.15583927
"800","1.2385",20051127,29.5678421,-113.1535874
"801","1.2386",20051127,29.57654569,-113.15069704
"802","1.2387",20051127,29.58513263,-113.14767905
"803","1.2388",20051127,29.59384148,-113.14497858
"804","1.2389",20051127,29.60252552,-113.14215433
"805","1.2390",20051127,29.61119521,-113.13931694
"806","1.2391",20051127,29.61983336,-113.13629729
"807","1.2392",20051127,29.62849622,-113.13355745
"808","1.2393",20051127,29.637174,-113.13069555
"809","1.2394",20051127,29.64587417,-113.12785101
"810","1.2395",20051127,29.65445746,-113.12490338
"811","1.2396",20051127,29.66310529,-113.1219691
"812","1.2397",20051127,29.67169073,-113.11901508
"813","1.2398",20051127,29.68029393,-113.11584193
"814","1.2399",20051127,29.68879022,-113.11245453
"815","1.2400",20051127,29.69734729,-113.10914204
"816","1.2401",20051127,29.70585496,-113.10570327
"817","1.2402",20051127,29.7143589,-113.10220962
"818","1.2403",20051127,29.72282906,-113.09876068
"819","1.2404",20051127,29.73128811,-113.09512851
"820","1.2407",20051127,29.74866603,-113.0918624
"821","1.2408",20051127,29.74085737,-113.09666132
"822","1.2409",20051127,29.73247145,-113.10086395
"823","1.2410",20051127,29.72417257,-113.10488357
"824","1.2411",20051127,29.715873,-113.10882919
"825","1.2412",20051127,29.70770132,-113.11284285
"826","1.2413",20051127,29.69930268,-113.11686423
"827","1.2414",20051127,29.69099088,-113.12077105
"828","1.2415",20051127,29.68272983,-113.12489055
"829","1.2416",20051127,29.67456843,-113.12911452
"830","1.2417",20051127,29.66635372,-113.13335773
"831","1.2418",20051127,29.65774429,-113.13782177
"832","1.2419",20051127,29.64963347,-113.1412334
"833","1.2420",20051127,29.64181719,-113.14401021
"834","1.2421",20051127,29.63312387,-113.14849753
"835","1.2422",20051127,29.62567195,-113.15195749
"836","1.2423",20051127,29.61680075,-113.15669213
"837","1.2424",20051127,29.60864599,-113.16153883
"838","1.2425",20051127,29.60062318,-113.16623037
"839","1.2426",20051127,29.59259592,-113.17093947
"840","1.2427",20051127,29.58463198,-113.17590204
"841","1.2428",20051127,29.57670837,-113.18073939
"842","1.2429",20051127,29.56870871,-113.18555487
"843","1.2430",20051127,29.56072366,-113.1903401
"844","1.2431",20051127,29.55270221,-113.19505326
"845","1.2432",20051127,29.54470885,-113.19975811
"846","1.2433",20051127,29.53666857,-113.20444928
"847","1.2434",20051127,29.52868366,-113.20903767
"848","1.2435",20051127,29.52029137,-113.21281566
"849","1.2436",20051127,29.51185396,-113.21643931
"850","1.2437",20051127,29.50343962,-113.22013331
"851","1.2438",20051127,29.49506689,-113.22389809
"852","1.1063",20051122,27.66391653,-110.81891765
"853","1.1064",20051122,27.67052261,-110.82577003
"854","1.1065",20051122,27.67715616,-110.83261695
"855","1.1066",20051122,27.6838249,-110.83947801
"856","1.1067",20051122,27.69046436,-110.84631973
"857","1.1068",20051122,27.69712131,-110.85314155
"858","1.1069",20051122,27.70380483,-110.86001145
"859","1.1070",20051122,27.71047317,-110.86684582
"860","1.1071",20051122,27.71711632,-110.87367588
"861","1.1072",20051122,27.72379922,-110.88051066
"862","1.1073",20051122,27.73049358,-110.88725637
"863","1.1074",20051122,27.73724739,-110.89399821
"864","1.1075",20051122,27.74381395,-110.90085824
"865","1.1076",20051122,27.75044798,-110.90782195
"866","1.1077",20051122,27.75698486,-110.91462897
"867","1.1078",20051122,27.76367826,-110.92159499
"868","1.1079",20051122,27.77029242,-110.92845807
"869","1.1080",20051122,27.77685512,-110.93538859
"870","1.1081",20051122,27.7833932,-110.94238508
"871","1.1082",20051122,27.78997642,-110.9493885
"872","1.1083",20051122,27.79657675,-110.95631819
"873","1.1084",20051122,27.80302927,-110.96329554
"874","1.1085",20051122,27.80951497,-110.97043793
"875","1.1086",20051122,27.81600398,-110.97745455
"876","1.1087",20051122,27.82244968,-110.98458392
"877","1.1088",20051122,27.82885001,-110.99168895
"878","1.1089",20051122,27.8352834,-110.99881197
"879","1.1090",20051122,27.84170451,-111.005926
"880","1.1091",20051122,27.8481963,-111.01303455
"881","1.1092",20051122,27.85464158,-111.02014932
"882","1.1093",20051122,27.8611638,-111.02718466
"883","1.1094",20051122,27.85956212,-111.03853289
"884","1.1095",20051122,27.85613153,-111.04437286
"885","1.1096",20051122,27.85093137,-111.05264897
"886","1.1097",20051122,27.84562739,-111.06083794
"887","1.1098",20051122,27.84029298,-111.06900121
"888","1.1099",20051122,27.83489494,-111.07719854
"889","1.1100",20051122,27.82957149,-111.08535312
"890","1.1101",20051122,27.82421432,-111.09358318
"891","1.1102",20051122,27.81888861,-111.10172879
"892","1.1103",20051122,27.81357258,-111.10995328
"893","1.1104",20051122,27.80828861,-111.11810834
"894","1.1105",20051122,27.80296994,-111.12636079
"895","1.1106",20051122,27.7976028,-111.13447962
"896","1.1107",20051122,27.79225883,-111.14261798
"897","1.1108",20051122,27.78697165,-111.15084692
"898","1.1109",20051122,27.78169123,-111.15905702
"899","1.1110",20051122,27.77642313,-111.16728228
"900","1.1111",20051122,27.77114785,-111.17552744
"901","1.1112",20051122,27.76599016,-111.18386674
"902","1.1113",20051122,27.76082072,-111.19213701
"903","1.1114",20051122,27.75567573,-111.20047502
"904","1.1115",20051122,27.75036887,-111.20872073
"905","1.1116",20051122,27.74506849,-111.21679787
"906","1.1117",20051122,27.74015448,-111.22414655
"907","1.1118",20051122,27.73436944,-111.23290656
"908","1.1119",20051122,27.72894765,-111.24106337
"909","1.1120",20051122,27.72359575,-111.24918111
"910","1.1121",20051122,27.71827328,-111.25729888
"911","1.1122",20051122,27.71286274,-111.26548981
